review_body,review_rating
"Ich habe den Käuferschutz Plus bei Trusted Shops abgeschlossen, weil mir nach dem Klick auf deren E-Mail-Link suggeriert wurde, dass mein gesamter Einkauf (über 2.392,89 €) abgesichert wird. Nach der Zahlung von 9,90 € stellte sich jedoch heraus, dass dies nicht der Fall ist – eine klare Täuschung am Kunden! Nirgendwo wurde deutlich gemacht, dass der volle Kaufbetrag nicht abgesichert ist.Als ich das reklamierte, wurde mir mitgeteilt, dass ich den Käuferschutz “zu spät” abgeschlossen hätte und dieser nur für Bestellungen innerhalb eines bestimmten 30-Tage-Fensters gültig sei. Von dieser Frist stand jedoch nichts im Buchungsprozess! Ganz im Gegenteil – ich konnte den Schutz problemlos abschließen, und es wurde mir auf der Webseite bestätigt, dass der Einkauf nun vollständig abgesichert sei. Dass Trusted Shops nachträglich auf eine versteckte Frist verweist, die mir nirgends ersichtlich war, ist höchst unseriös.Besonders dreist: Obwohl ich den Käuferschutz Plus bereits storniert hatte, wurde ein Jahr später erneut 9,90 € abgebucht – ohne meine Zustimmung!Kundenfreundlichkeit sieht anders aus. Nie wieder Trusted Shops!",1
"Ich habe bei Uvives.de Anfang November eine Leuchtdeko bestellt.Auf dem Bild sah es ja hübsch und wertig aus. Als die Ware endlich auf Nachfrage dann ankam, kam das böse Erwachen. Die Deko kam aus China (das stand nirgends geschrieben) und so sah sie auch aus. Keine Übereinstimmung mit der Abbildung auf der Käuferseite. Und außerdem fehlte der Ständer zum Aufstellen. Nach mehreren Anfragen keine Reaktion von Uvives.BESSER MAN KAUFT DORT NICHTS !!! ",1
"Ich bin dort als Händler registriert.Jetzt gibt es scheinbar Kunden die online was bei uns bestellen und sofort wieder stornieren. Sie erhalten dann taggleich das Geld zurück. Dann geben Sie eine schlechte Bewertung OHNE Kommentar ab und diese wird von Trusted Shops nicht gelöscht, weil KEIN KOMMENTAR abgegeben wurde und die reine Kaufabsicht ausreichen würde um eine Bewertung abgeben zu können.Ich versteh die Welt nicht mehr!Und dafür bezahlt man als Shopbetreiber auch noch knapp 3.000,00 EUR jedes Jahr!UNFASSBAR dieser Verein!",1
Ich mache es kurz: kostenpflichtige Absicherung abgeschlossen. Wurde von mir dann rechtlich einwandfrei gekündigt und vom Unternehmen bestätigt. Leider versucht diese Betrügerbande jetzt schon zum vierten Mal den neuen Jahresbeitrag von meinem Konto für das ordnungsgemäß beendete Abo einzuziehen. Ich habe viermal das Geld zurückgeholt. Auf meine Mails kommen nur immer neue Kündigungsbestätigungen und sonst nichts. Ich habe den Vorstand des Unternehmens wegen Verdachts des fortgesetzten Wirtschaftsbetruges bei der Staatsanwaltschaft angezeigt.  ,1
"Im Januar habe ich ein Sofa bestellt und hatte anschließend die Möglichkeit, den Händler auf Trusted Shops zu bewerten.Meine Bewertung viel negativ aus. Sie war definitiv online und der Verkäufer hatte auf sie sogar reagiert.Heute ist die Bewertung nicht mehr da.Das ist überhaupt nicht vertrauenswürdig.---Ihr Kommentar vom 06.02.25Nein, das Stimmt nicht. Meine Bewetung vom 20.01.25 ist auf Ihrer Seite leider nicht auffindbar.Die letzte negative Bewertung für den genannten Händler ist vom 12.24, wenn man den Filter benutzt. Ich habe Ihnen diesbezüglich auch einen Screenshot geschickt.Außerdem hatte ich damals zwar einen Link erhalten, um die Bewertung ev. anzupassen, nachdem der Händler auf sie reagiert hatte, doch ist dieser Link völlig nutzlos, da ich damit lediglich auf Ihre Log-In-Seite weitergeleitet werde, was mir wenig bringt, da ich keinen Profil bei Ihnen habe und die nämliche Bewertung als Gast geschrieben hatte.",1
"Habe bei fitex 3 bottle  abnehm Tabletten bestellt, leider war ich verhindert sie im Paket Shop abzuholen. Ware ging zurück, muss trotzdem bezahlen weil es nicht ankam ",1
#Stylerose Shop!Ware können sie auch gleich bei Temu bestellen.Hier werden Klamotten Verkauft die bei nicht gefallen auf Kosten des Verbrauchers nach China zurückgeschickt werden müssen. Ich kann ihnen aus Erfahrung sagen…die Ware wird nie dort ankommen und ihr Geld ist somit Futsch….Also Finger weg….!!!!!!,1
"Abzocke - Finger weg!Bestellung 83854456Der allerschlimmste Online-Shop, den ich jemals erlebt habe. Lieferzeiten sind eine absichtliche Irreführung und Täuschung der Kunden. Nach Stornierung der Bestellung, da die Lieferung nicht 1 sondern 10 Wochen beträgt, wird das Geld seit vier Wochen nicht erstattet. D.h. Geld seit 2 Monaten weg, keine Ware, keine Antwort auf mehrmaligen Nachfragen.Auch die Antworten hier sind Standard und täuschen nur Kundenservice vor, indem nach der Bestellnummer gefragt wird.Update 8. Januar - weitere 10 Tage und diverse Emails später ist das Geld immer noch nicht erstattet worden!!!Update 21. Januar - weitere 5 Emails später, die alle völlig ignoriert werden sowie diverse Telefonate mit der Hotline - Megabad wartet auf Stornierungsbestätigung vom Hersteller.Als Kunde sollte es nicht mein Problem sein, welche interne Liegerverträge Megabad mit den Herstellern hat - ist es aber, da ich nach wie vor meine knapp 2.000€ nicht zurückerhalten habe.Update 29. Januar - seit 3 Monaten hält Megabad mein Geld zurück.Mal sehen, wie wiele Updates ich noch posten muss bis mir mein Geld erstattet wird. Es ist erstaunlich, was für eine Ignoranz dieser Händler seinen Kunden entgegenbringt.",1
"Sendung wurde nicht zugestellt, trusted shops zahlt trotzdem nicht. Also doppelt rausgeschmissenes Geld!",1
"Hallo, Ware wurde vom Zusteller Post nicht zugestellt oder gestohlen. Haftung obliegt mir weil ich eine Abstellgenehmigung für Zusteller genehmigt habe. Mir erschließt sich dann nicht der Vorteil bzw Hilfe bei meiner nicht erhaltenen Ware. Sorry, für was habe ich euch? Mit freundlichen Grüßen ",1
"Hallo,leider habe ich viele schlechte Erfahrungen mit Trusted Shops gemacht. Selten eine Antwort, telefonischer Kontakt selten möglich.  Leider nicht gut",1
"Ich habe Trusted Shops als Dienstleister für meinen Online-Shop gewählt, da ich hohe Erwartungen an die Qualität und Zuverlässigkeit der angebotenen Leistungen hatte. Leider war meine Erfahrung alles andere als zufriedenstellend.Ein zentraler Punkt meiner Unzufriedenheit war die mehrwöchige Inaktivität des Trusted Shops-Siegels, obwohl dies eine der Hauptleistungen des Vertrags darstellt. Trotz mehrfacher Kommunikation wurde dieser Aspekt von Trusted Shops weitgehend ignoriert. Statt einer Lösung oder einer Entschuldigung erhielt ich lediglich standardisierte Antworten, die den Fokus auf meine angebliche Pflicht zur Zahlung richteten, während meine berechtigten Bedenken nicht berücksichtigt wurden.Zudem war die Kundenbetreuung enttäuschend. Auf meine Anfragen wurde teilweise wochenlang nicht geantwortet, was mich dazu zwang, alternative Lösungen zu finden und zusätzliche Kosten zu tragen. Diese Verzögerungen und der mangelnde Service stehen in krassem Gegensatz zu meinen Erwartungen an einen vertrauenswürdigen Partner.Als besonders enttäuschend empfinde ich die fehlende Kulanz und Flexibilität seitens Trusted Shops. Trotz meiner Erklärung, dass die vertraglichen Leistungen nicht vollständig erbracht wurden und meine Webseite geschlossen wurde, besteht Trusted Shops weiterhin auf die Zahlung des vollen Betrags. Es wurde keine kundenorientierte Lösung angeboten, was für mich zeigt, dass der Fokus auf starren Vertragsbedingungen liegt, anstatt auf einer langfristigen, partnerschaftlichen Zusammenarbeit.Abschließend kann ich Trusted Shops weder für andere Online-Shops empfehlen noch werde ich den Service in Zukunft wieder nutzen. Meine Erfahrung war geprägt von mangelndem Service, fehlender Transparenz und einem unzureichenden Verständnis für die Bedürfnisse von Kunden. Für mich hat Trusted Shops das Vertrauen, das der Name verspricht, nicht erfüllen können.",1
"ls Onlinehändler wurde ich von Trusted Shops kontaktiert und es wurde mir ein Mitgliedschaftspaket verkauft. Der Vertriebsmitarbeiter betonte, dass dieses Paket für das Vertrauen der Kunden unerlässlich sei. Angesichts dieser Versprechungen entschied ich mich für die Mitgliedschaft, in der Hoffnung, dass sie meinen Online-Shop positiv beeinflussen würde.Leider hat sich die Investition als unproduktiv herausgestellt. Trotz der monatlichen Kosten, die ich für Trusted Shops aufwende, konnte ich keinen Anstieg bei meinen Kunden feststellen. Die Mitgliedschaft hat keinerlei messbaren Einfluss auf den Kundenverkehr oder die Verkaufszahlen gehabt.Meine Erfahrung legt nahe, dass die Dienstleistungen von Trusted Shops, zumindest in meinem Fall, keine signifikanten Vorteile bieten. Für Onlinehändler, die überlegen, ob sie in solche Mitgliedschaften investieren sollten, empfehle ich, die Kosten und den Nutzen sorgfältig abzuwägen. Es gibt andere Plattformen wie Trustpilot, die kostenlose Mitgliedschaften anbieten und möglicherweise eine ähnliche Glaubwürdigkeit ohne die hohen Kosten bieten.Basierend auf meiner Erfahrung kann ich eine Mitgliedschaft bei Trusted Shops nicht empfehlen. Es scheint, als wäre es besser, Ressourcen in andere Aspekte des Geschäfts zu investieren, die direkt zu einem Wachstum führen können.",1
"Bei Tabak Guru Tabak bestellt und auch bekommen. Bei einer Dose war die Aromaversiegelung beschädigt.Hatte die Dose schon aufgemacht und den trockenen Tabak probiert,, kann man nicht Rauchen. Tabak guru verweigert nach Reklamation eine ersatzlieferung.Über Trusted Shops nicht abgesichert..Also braucht man dort auch nix abzusichern.",1
wollte keinen Käuferschutz und trotzdem wurde ein Betrag abgebucht. Auf Emails bekommt man keine Antwort. ,1
"Der Online Shop von lululemon ist wirklich sehr schlecht, trotz Belege sind sie nicht in der Lage den Rechnungsbetrag zu aktualisieren, seit Nov. 2024 bin ich jetzt damit beschäftigt.Nicht empfehlenswert!Leider sehr schade, da ich die Mode sehr schön finde und auch von der Qualität überzeugt bin, aber der Kundenservice ist unterirdisch bzw. nicht vorhanden!",1
Trusted Shops ist ein totaler Betrug! Am Telefon bekommt man immer eine neue Lüge zu hören wenn man Käuferschutz im Anspruch nehmen möchte.Die letzte Erfindung: Der Käuferschutz angeblich von der Domain (also der Homepage) eines Unternehmens und nicht den rechtlichen Sitz abhängig…. Die Mitgliedschaft ist gekündigt und Mails blockiert…,1
"WARE NICHT ERHALTENBestellung vom 30.11.24/ Nachfrage am 12.12.24 per Mail, wann Lieferung erfolgt. Der Verkäufer antwortete, dass die Ware nächste Woche versandt wird, also am 19.12.24. Bisher habe ich weder die Ware noch eine Versandmitteilung erhalten//Fall bei Paypal gemeldet und folgende Antwort erhalten: Hallo Antje, ich habe gerade die Rückmeldung bekommen, in der mir erklärt wurde vom Lager weshalb deine Bestellung bei uns noch nicht rausgehen konnte: Es ist so, dass der Artikel Legacy Tshirt in M nicht mehr verfügbar ist und es dort einen Bestandsfehler bei uns gab. Ich werde die Bestellung leider stornieren müssen. Ich kann dir entweder anbieten dir einen Code zu erstellen mit einem Freibetrag von 200€ für eine neue Bestellung oder dir dein Geld zurückzuerstatten. Es tut mir wirklich leid aber ich hoffe wir finden da zusammen eine Lösung. Liebe Grüße Alina 808-KundenserviceIch fragte mich, warum es keine Teillieferung und nur eine Teilerstattung für die nicht lieferbare Ware gibt. Sicher weil die Windbreaker jetzt 69 € kosten statt 49€. Die Ware wurde zwar zu diesem Preis angeboten, wurde aber nie zu diesem Preis verschickt. Deshalb soll sicher auch die ganze Bestellung storniert werden und ich soll neu bestellen, denn jetzt ist die Ware ja 20€ teurer als am 30.11.24. Mein Sohn ist wegen des fehlenden Geschenkes zwar enttäuscht, aber ich kaufe hier bestimmt nicht neu. Ich habe einen Antrag auf Käufersschutz gestellt.",1
"Wenn Sie bei BergXperten einkaufen, müssen Sie wissen, dass sie bei evtl. Rücksendung, zB:  die bestellten Schuhe haben nicht die bestellte Größe sondern sind bedeutend kleiner (leider fehlt die Größenangabe auf den gesandten Schuhen ganz) nur 25% der bezahlten Summe zurück erhalten und ausserdem müssen sie den Rücktransport (außerhalb Deutschland!) auch noch selbst bezahlen. Trusted Shops gab BergXperten recht und lehnte uns die Hilfe ab! So bleiben wir auf diesen Schuhen auch noch sitzen. ",1
Ich habe Käuferschutz Plus gekündigt. Die Kündigungsfrist beträgt nach der Mindestvertragslaufzeit von 12 Monaten 1 Monat. Meine Kündigung wurde zum Ablauf von weiteren 12 Monaten bestätigt. Der Chatbot Trusty gibt auch die falsche Kündigungsfrist an. Ich warte immer noch auf eine Rückantwort vom Kundenservice.,1
"Sobald es drauf ankommt, ist der Shop komplett inkompetent. Keine Empfehlung! Keinen Cent wert. ",1
"In Trusted Shops müssen sich wohl nur Verbraucher an die Regeln halten. Händler die für ihr Siegel bezahlen dürfen einen als Reaktion auf eine korrekte Bewertung an den Pranger stellen.Mir wurde Rassismus (weil die Gürteltasche in Pakistan hergestellt wurde?), Hass, etc. unterstellt. Die von Trusted Shops veröffentlichen Aussagen erfüllen den Staftatbestand der Beleidigung, übler Nachrede und Verleumdung.Der kommentierende Händler der sich im Recht sieht argumentiert, da er keine andere Möglichkeit hatte auf meine Mails zu antworten.UPDATE: Meine Gegendarstellung wurde also aufgrund dieser Bewertung auf Trusted Shop gelöscht und zudem mein Käuferschutz gänzlich gekündigt.",1
Ich war über Jahre Kundin mit meiner Webseite bei TrustedShops. Zwei mal hatte ich TrustedShops kontaktiert und gefragt ob meine Seite so richtig funktioniert. Jedes Mal wurde gesagt das alles ok ist.Bis sie selber herausfanden das die Produktbewertungen nicht funktionieren.Als Entschädigung habe ich 3 Monate geschenkt bekommen.(bzw. Bekomme ich diese noch.) Ich habe über Jahre über 100€ für NICHTS bezahlt und das war definitiv deren Fehler.NIE WIEDER.,1
"Wie der Schutz bei Onlinebestellungen ist kann ich nicht sagen, den habe ich zum Glück nie benötigt.Ich hatte bei einem Interneteinkauf 2022 mal unbewusst ein Abo abgeschlossen und mit PayPal bezahlt. Als 2023 wieder 9,90€ abgebucht wurden, war ich erst einmal überrascht. Nachdem ich erklärt bekommen hatte, dass es sich um ein Abo handelt, habe ich dieses per Mail gekündigt mit der TrustedShops Mailadresse welche ich bei PayPal unter „Trusted Shops SE kontaktieren“ gefunden habe.Als jetzt (2024) wieder der Betrag abgebucht wurde habe ich erneut an die angegebene Mailadresse geschrieben und bekam keine Reaktion. Also habe ich die Telefonnummer angerufen, konnte jedoch mit niemanden sprechen. Auf dem Band erfuhr ich dann von einer anderen Mailadresse. Also habe ich dann an beide Adressen nochmals geschrieben und auf meine Kündigung von 2023 verwiesen. Daraufhin wurde mir meine Kündigung zu 2025 bestätigt.Mein nochmaliger Verweis auf die Kündigung von 2023 wurde damit abgetan, dass die Mailadreese (mit TrustedShops.com Domain) keine Trusted Shops Mailadresse sei, sondern von Paypal und die Kündigung deshalb nicht wirksam sei. Sehr merkwürdig, findet man die Adresse doch unter „Trusted Shops SE kontaktieren“ und bei der Telefonnummer kommt an auch bei Trusted Shops an.Von Pay PAL wurde mir bestätigt, dass es keine PayPal Mailadresse ist und diese durch Trusted Shops angegeben wurde.Weitere Mail und Telefonkontakte verliefen bislang ohne Erfolg.Ich vertraue TrustedShops definitiv nicht mehr!",1
"Nie wieder Trusted Shop,ich habe rechtzeitig gekündigt und bin froh das ich nächstes Jahr da raus bin. Bewahrt bloß jeden Schriftsatz von denen auf. Kann man nur von abraten und die Finger davon lassen. Selbst ein Stern ist noch zu viel.",1
"Als Bewertungsportal arbeitet dieses Unternehmen aus meiner Sicht verantwortungslos und lässt jede Sorgfaltspflicht vermissen! Wir als Shopbetreiber haben zwei sehr unfaire Bewertungen, die mit unwahren Tatsachenbehauptungen gespickt waren, auf dem TrustedShops-Portal erhalten - nach unserer Beschwerde dauerte es zunächst MONATE, bis eine Klärung überhaupt mal so richtig in Gang kam und dann wies TrustedShops unsere Beschwerde auch noch zurück mit den Worten, die Bewertungen seien aus ihrer Sicht „glaubhaft“ und „plausibel“! Es geht jedoch nicht um GLAUBEN, sondern um klar BEWEISBARE FAKTEN, die der BEWERTER vorlegen muss, wenn er Tatsachenbehauptungen aufstellt! Davon hat man bei TrustedShops offenbar noch nie etwas gehört - während Mitbewerber, wie Trustpilot hier oder sogar GoogleMaps innerhalb weniger Tage reagieren und bei fehlenden Beweisen zu den Tatsachenbehauptungen in Bewertungen diese sofort löschen, interessiert das TrustedShops null und man nimmt die Schädigung des Shopbetreibers offenbar billigend in Kauf, was an Fahrlässigkeit wohl kaum zu überbieten wäre! Wir werden nun Klage gegen TrustedShops erheben, die als mittelbarer Leistungsstörer, wie es im Juristendeutsch so schön heisst, hier natürlich eine Verantwortung haben und dafür letztlich auch haftbar sind.",1
